id,nodeId,timestamp,soilMoisture,temperature,humidity,reservoirLevel,ph,nitrogen,phosphorus,potassium,soilMoisture_class,temperature_class,humidity_class,reservoirLevel_class,nitrogen_class,phosphorus_class,potassium_class
cmnyxjwv21i6ezhesbbptwoiq,cmmx6howt0000bi1zgfsisou2,2025-09-08 05:46:13.512,85.4,23.33,87.07,36.7,7.0,28.7,34.6,67.6,criticalHigh,optimal,criticalHigh,optimal,high,high,high
cmnyxjwv21i6fzhesg6wjisgh,cmmx6howt0000bi1zgfsisou2,2025-09-08 05:56:47.220,86.54,23.38,85.62,34.43,7.0,27.7,35.6,68.1,criticalHigh,optimal,criticalHigh,optimal,high,high,high
cmnyxjwv21i6gzhestwtz09qk,cmmx6howt0000bi1zgfsisou2,2025-09-08 06:07:20.928,84.21,23.45,85.86,38.03,7.0,28.7,35.1,65.3,high,optimal,criticalHigh,optimal,high,high,optimal
cmnyxjwv21i6hzhesddam6o8z,cmmx6howt0000bi1zgfsisou2,2025-09-08 06:17:54.636,83.34,23.43,86.05,22.12,7.0,27.6,31.6,67.8,high,optimal,criticalHigh,low,high,optimal,high
cmnyxjwv21i6izhestb63nu41,cmmx6howt0000bi1zgfsisou2,2025-09-08 06:28:28.344,84.08,23.51,86.42,32.23,7.0,25.9,31.4,65.8,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjwv21i6jzhesgmd063f4,cmmx6howt0000bi1zgfsisou2,2025-09-08 06:39:02.052,80.79,23.5,85.65,53.02,7.0,26.9,31.9,66.7,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjwv21i6kzhesa6ib2yrc,cmmx6howt0000bi1zgfsisou2,2025-09-08 06:49:35.760,82.33,23.49,87.03,33.25,7.0,25.5,34.0,68.5,high,optimal,criticalHigh,optimal,optimal,optimal,high
cmnyxjwv21i6lzheskcy4gyxq,cmmx6howt0000bi1zgfsisou2,2025-09-08 07:00:09.468,80.86,23.39,85.77,21.06,7.0,24.5,34.1,62.1,high,optimal,criticalHigh,low,optimal,high,optimal
cmnyxjwv21i6mzhes8zuq8nhs,cmmx6howt0000bi1zgfsisou2,2025-09-08 07:10:43.176,80.71,23.5,85.72,56.49,7.0,26.1,33.5,64.8,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjwv21i6nzhes9dfh1di9,cmmx6howt0000bi1zgfsisou2,2025-09-08 07:21:16.884,79.43,23.64,86.24,43.0,7.0,25.4,33.1,61.0,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjwv21i6ozhesxxw7lrfk,cmmx6howt0000bi1zgfsisou2,2025-09-08 07:31:50.592,78.31,23.71,85.95,22.94,7.0,24.1,30.2,64.6,high,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjwv21i6pzhest3u8i684,cmmx6howt0000bi1zgfsisou2,2025-09-08 07:42:24.300,75.6,23.82,85.1,34.39,7.0,23.8,32.3,65.3,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjwv21i6qzheslmfhs3b6,cmmx6howt0000bi1zgfsisou2,2025-09-08 07:52:58.008,77.08,23.62,85.93,48.6,7.0,22.6,31.7,61.5,high,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjwv21i6rzhes9tymv3q4,cmmx6howt0000bi1zgfsisou2,2025-09-08 08:03:31.716,73.49,23.76,84.73,39.4,7.0,21.9,29.9,61.7,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i6szhesg03mjaa3,cmmx6howt0000bi1zgfsisou2,2025-09-08 08:14:05.424,75.37,23.82,84.38,34.84,7.0,21.9,30.6,59.4,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i6tzhes55v4x9u4,cmmx6howt0000bi1zgfsisou2,2025-09-08 08:24:39.132,73.54,24.03,84.36,24.36,7.0,24.0,30.7,62.5,high,optimal,high,low,optimal,optimal,optimal
cmnyxjwv21i6uzhes8ej4gmzd,cmmx6howt0000bi1zgfsisou2,2025-09-08 08:35:12.840,73.2,23.93,84.89,33.42,7.0,23.3,31.3,62.4,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i6vzhes6ie7ui53,cmmx6howt0000bi1zgfsisou2,2025-09-08 08:45:46.548,72.1,24.14,84.35,54.79,7.0,23.1,31.2,57.6,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i6wzhesmfpb6uke,cmmx6howt0000bi1zgfsisou2,2025-09-08 08:56:20.256,70.05,24.15,83.28,73.57,7.0,23.0,31.6,59.7,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i6xzheszlcvjcei,cmmx6howt0000bi1zgfsisou2,2025-09-08 09:06:53.964,70.39,24.12,84.3,43.4,7.0,20.9,28.2,60.6,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i6yzhes52fhstib,cmmx6howt0000bi1zgfsisou2,2025-09-08 09:17:27.672,67.37,24.35,84.45,16.96,7.0,22.2,28.7,55.6,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjwv21i6zzhesx0xs00g8,cmmx6howt0000bi1zgfsisou2,2025-09-08 09:28:01.380,67.28,24.27,82.67,27.95,7.0,20.0,27.6,55.7,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i70zhes2s9jjava,cmmx6howt0000bi1zgfsisou2,2025-09-08 09:38:35.088,67.77,24.38,83.2,42.26,7.0,19.3,29.9,59.4,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i71zhesdn3pse62,cmmx6howt0000bi1zgfsisou2,2025-09-08 09:49:08.796,66.98,24.66,83.29,19.13,7.0,21.2,27.3,55.7,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjwv21i72zhesu4v5d4vi,cmmx6howt0000bi1zgfsisou2,2025-09-08 09:59:42.504,65.09,24.74,82.98,27.18,7.0,20.5,28.7,57.0,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i73zheslv2too6i,cmmx6howt0000bi1zgfsisou2,2025-09-08 10:10:16.212,62.47,24.71,82.1,18.84,7.0,20.7,29.5,53.4,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjwv21i74zheseym8nk3k,cmmx6howt0000bi1zgfsisou2,2025-09-08 10:20:49.920,64.06,24.93,81.25,36.02,7.0,18.7,26.5,54.1,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i75zhesnnkbfe7i,cmmx6howt0000bi1zgfsisou2,2025-09-08 10:31:23.628,60.4,24.88,82.17,22.65,7.0,20.2,27.2,55.6,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjwv21i76zhes8xdtpmjo,cmmx6howt0000bi1zgfsisou2,2025-09-08 10:41:57.336,59.45,25.03,79.99,18.78,7.0,20.4,28.4,55.0,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjwv21i77zhes4767427k,cmmx6howt0000bi1zgfsisou2,2025-09-08 10:52:31.044,60.85,25.13,80.98,55.6,7.0,20.2,29.5,54.4,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i78zhes8sfbxa6g,cmmx6howt0000bi1zgfsisou2,2025-09-08 11:03:04.752,60.35,25.29,80.77,25.03,7.0,18.7,28.3,55.9,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i79zhes1gdxn6y2,cmmx6howt0000bi1zgfsisou2,2025-09-08 11:13:38.460,57.91,25.49,80.11,29.05,7.0,17.7,29.2,55.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7azhese6lnn0lh,cmmx6howt0000bi1zgfsisou2,2025-09-08 11:24:12.168,56.47,25.47,79.46,40.07,7.0,17.4,26.7,56.7,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7bzhess9dmx94w,cmmx6howt0000bi1zgfsisou2,2025-09-08 11:34:45.876,56.17,25.56,78.95,50.89,7.0,19.1,28.1,56.4,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7czheskek9zy7g,cmmx6howt0000bi1zgfsisou2,2025-09-08 11:45:19.584,55.44,25.67,79.25,49.29,7.0,17.2,29.3,53.9,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7dzhescpp07v70,cmmx6howt0000bi1zgfsisou2,2025-09-08 11:55:53.292,54.78,26.02,79.07,47.56,7.0,19.2,27.4,51.1,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7ezhesuvvkkxr3,cmmx6howt0000bi1zgfsisou2,2025-09-08 12:06:27.000,52.2,26.17,78.63,17.04,7.0,17.7,27.2,54.0,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjwv21i7fzhes208inedt,cmmx6howt0000bi1zgfsisou2,2025-09-08 12:17:00.708,51.72,26.22,78.35,54.68,7.0,17.3,29.2,51.6,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7gzhesqoofh6rc,cmmx6howt0000bi1zgfsisou2,2025-09-08 12:27:34.416,51.03,26.33,76.77,34.73,7.0,18.0,28.9,51.9,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7hzhesmjbvc06n,cmmx6howt0000bi1zgfsisou2,2025-09-08 12:38:08.124,51.64,26.23,76.15,16.61,7.0,18.6,26.1,51.1,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjwv21i7izhesh3gflnq3,cmmx6howt0000bi1zgfsisou2,2025-09-08 12:48:41.832,50.68,26.51,76.51,33.37,7.0,18.3,29.1,54.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7jzhes81ambw5n,cmmx6howt0000bi1zgfsisou2,2025-09-08 12:59:15.540,47.55,26.66,76.14,26.54,7.0,16.9,26.6,52.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7kzhesqmy81wlh,cmmx6howt0000bi1zgfsisou2,2025-09-08 13:09:49.248,48.07,26.83,75.41,24.11,7.0,17.7,28.1,55.8,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjwv21i7lzhesngmfpl42,cmmx6howt0000bi1zgfsisou2,2025-09-08 13:20:22.956,46.1,26.89,75.99,44.58,7.0,19.7,28.3,54.0,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7mzhesq9s720al,cmmx6howt0000bi1zgfsisou2,2025-09-08 13:30:56.664,45.05,26.81,74.79,37.34,7.0,18.2,26.7,55.0,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i7nzhesla7k2csi,cmmx6howt0000bi1zgfsisou2,2025-09-08 13:41:30.372,46.5,26.94,75.34,32.6,7.0,17.2,26.1,51.3,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv21i7ozhestrqeez9y,cmmx6howt0000bi1zgfsisou2,2025-09-08 13:52:04.080,43.99,27.15,74.22,36.74,7.0,18.8,27.9,55.8,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i7pzhesqsua4cri,cmmx6howt0000bi1zgfsisou2,2025-09-08 14:02:37.788,44.28,27.32,74.31,16.43,7.0,19.5,29.4,54.6,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv21i7qzhes60asymfc,cmmx6howt0000bi1zgfsisou2,2025-09-08 14:13:11.496,43.43,27.27,74.34,38.57,7.0,17.3,28.4,53.0,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i7rzhes05n6upfr,cmmx6howt0000bi1zgfsisou2,2025-09-08 14:23:45.204,40.39,27.43,73.78,16.85,7.0,19.2,27.4,55.4,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv21i7szheslm3mm148,cmmx6howt0000bi1zgfsisou2,2025-09-08 14:34:18.912,40.68,27.59,73.53,31.74,7.0,20.3,29.6,55.6,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i7tzhesiohobrmp,cmmx6howt0000bi1zgfsisou2,2025-09-08 14:44:52.620,38.72,27.62,73.67,41.84,7.0,18.8,29.9,54.1,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i7uzhesu8n1aj5p,cmmx6howt0000bi1zgfsisou2,2025-09-08 14:55:26.328,39.39,27.71,73.5,25.82,7.0,20.7,27.2,55.7,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i7vzhes32wd94kj,cmmx6howt0000bi1zgfsisou2,2025-09-08 15:06:00.036,37.96,27.7,72.38,21.19,7.0,20.5,26.7,55.2,low,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv21i7wzhes92ylvyfg,cmmx6howt0000bi1zgfsisou2,2025-09-08 15:16:33.744,36.47,27.77,72.0,44.57,7.0,18.9,26.9,58.3,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i7xzhesrp8bo146,cmmx6howt0000bi1zgfsisou2,2025-09-08 15:27:07.452,36.29,27.86,72.95,34.11,7.0,21.3,28.4,57.5,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i7yzhes5flt740g,cmmx6howt0000bi1zgfsisou2,2025-09-08 15:37:41.160,34.34,27.96,71.83,29.45,7.0,19.3,30.2,57.5,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i7zzhesehvhmsme,cmmx6howt0000bi1zgfsisou2,2025-09-08 15:48:14.868,37.8,28.18,72.13,19.41,7.0,20.7,28.3,58.0,low,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv21i80zhesaxagqkfq,cmmx6howt0000bi1zgfsisou2,2025-09-08 15:58:48.576,40.56,28.02,71.71,63.6,7.0,20.2,30.1,57.6,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i81zhesy75zp52c,cmmx6howt0000bi1zgfsisou2,2025-09-08 16:09:22.284,43.97,28.26,70.4,23.35,7.0,19.4,30.5,57.6,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv21i82zhes8ipnw524,cmmx6howt0000bi1zgfsisou2,2025-09-08 16:19:55.992,46.3,28.36,70.63,44.06,7.0,20.0,28.3,59.7,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i83zhesdc35a7hl,cmmx6howt0000bi1zgfsisou2,2025-09-08 16:30:29.700,50.58,28.41,70.3,25.98,7.0,20.7,29.5,61.1,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i84zhesdjjdumnl,cmmx6howt0000bi1zgfsisou2,2025-09-08 16:41:03.408,53.26,28.21,71.23,41.13,7.0,20.3,30.4,57.8,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i85zheslpyj66t3,cmmx6howt0000bi1zgfsisou2,2025-09-08 16:51:37.116,53.78,28.24,69.94,30.2,7.0,20.9,31.0,60.8,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i86zhesazh8u7su,cmmx6howt0000bi1zgfsisou2,2025-09-08 17:02:10.824,59.17,28.29,70.83,36.55,7.0,22.9,29.3,61.7,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv21i87zhes0znnjxym,cmmx6howt0000bi1zgfsisou2,2025-09-08 17:12:44.532,59.23,28.53,69.6,21.9,7.0,22.4,29.6,62.1,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv21i88zhess2pdyyur,cmmx6howt0000bi1zgfsisou2,2025-09-08 17:23:18.240,62.86,28.46,70.77,17.24,7.0,23.4,28.7,61.4,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv31i89zhessoh8r5qy,cmmx6howt0000bi1zgfsisou2,2025-09-08 17:33:51.948,66.82,28.33,70.02,46.82,7.0,24.1,32.3,60.4,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8azhesamotpzti,cmmx6howt0000bi1zgfsisou2,2025-09-08 17:44:25.656,69.42,28.51,69.65,17.26,7.0,24.3,29.0,58.8,optimal,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv31i8bzhes6n6quj0v,cmmx6howt0000bi1zgfsisou2,2025-09-08 17:54:59.364,71.49,28.33,70.45,33.91,7.0,22.2,32.5,63.8,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8czhesr9zgs3ak,cmmx6howt0000bi1zgfsisou2,2025-09-08 18:05:33.072,73.34,28.31,69.76,38.75,7.0,23.9,32.6,63.9,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8dzhes7am0h656,cmmx6howt0000bi1zgfsisou2,2025-09-08 18:16:06.780,76.64,28.36,70.25,37.82,7.0,25.1,30.6,63.0,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8ezhescw00rloq,cmmx6howt0000bi1zgfsisou2,2025-09-08 18:26:40.488,81.31,28.56,69.84,39.96,7.0,24.1,31.4,65.4,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8fzhesmx24j0ns,cmmx6howt0000bi1zgfsisou2,2025-09-08 18:37:14.196,81.47,28.32,71.17,26.34,7.0,23.4,31.5,63.8,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8gzhes6e1lbpgh,cmmx6howt0000bi1zgfsisou2,2025-09-08 18:47:47.904,85.86,28.41,69.83,54.56,7.0,25.1,32.3,66.0,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8hzhes6jfiigaw,cmmx6howt0000bi1zgfsisou2,2025-09-08 18:58:21.612,89.81,28.27,69.95,26.44,7.0,24.2,31.5,65.9,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8izhesd3r3hcpo,cmmx6howt0000bi1zgfsisou2,2025-09-08 19:08:55.320,92.24,28.21,70.95,15.81,7.0,26.3,30.2,66.5,criticalHigh,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv31i8jzhesu3w82g1t,cmmx6howt0000bi1zgfsisou2,2025-09-08 19:19:29.028,92.65,28.38,70.37,21.51,7.0,26.9,32.5,63.8,criticalHigh,optimal,optimal,low,optimal,optimal,optimal
cmnyxjwv31i8kzheshaw320hx,cmmx6howt0000bi1zgfsisou2,2025-09-08 19:30:02.736,88.98,28.38,71.83,41.64,7.0,26.5,31.3,63.1,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8lzhess7772jsh,cmmx6howt0000bi1zgfsisou2,2025-09-08 19:40:36.444,90.15,28.25,71.17,20.63,7.0,25.9,31.4,67.1,criticalHigh,optimal,optimal,low,optimal,optimal,high
cmnyxjwv31i8mzhesrksgyzaa,cmmx6howt0000bi1zgfsisou2,2025-09-08 19:51:10.152,89.02,28.31,71.01,62.39,7.0,26.5,30.9,67.3,criticalHigh,optimal,optimal,optimal,optimal,optimal,high
cmnyxjwv31i8nzhesoxffs0l4,cmmx6howt0000bi1zgfsisou2,2025-09-08 20:01:43.860,87.6,28.08,70.82,42.71,7.0,25.4,34.0,69.7,criticalHigh,optimal,optimal,optimal,optimal,optimal,high
cmnyxjwv31i8ozhesxg13ig9s,cmmx6howt0000bi1zgfsisou2,2025-09-08 20:12:17.568,87.69,27.92,72.52,38.49,7.0,26.5,33.2,65.2,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8pzhesk8fko5b7,cmmx6howt0000bi1zgfsisou2,2025-09-08 20:22:51.276,84.87,27.95,70.87,21.59,7.0,28.1,32.1,69.8,high,optimal,optimal,low,high,optimal,high
cmnyxjwv31i8qzhesmsateg3c,cmmx6howt0000bi1zgfsisou2,2025-09-08 20:33:24.984,83.35,27.84,72.74,67.34,7.0,26.2,31.8,67.3,high,optimal,optimal,optimal,optimal,optimal,high
cmnyxjwv31i8rzhesaump0jy5,cmmx6howt0000bi1zgfsisou2,2025-09-08 20:43:58.692,83.43,27.88,71.6,51.88,7.0,26.4,32.3,66.9,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjwv31i8szhesxqa953od,cmmx6howt0000bi1zgfsisou2,2025-09-08 20:54:32.400,83.1,27.64,72.67,74.14,7.0,27.1,32.0,69.0,high,optimal,optimal,optimal,high,optimal,high
cmnyxjwv31i8tzhess1snxm4h,cmmx6howt0000bi1zgfsisou2,2025-09-08 21:05:06.108,80.79,27.65,73.18,73.31,7.0,28.3,33.1,71.1,high,optimal,optimal,optimal,high,optimal,high
cmnyxjwv31i8uzhes7nlgx9sx,cmmx6howt0000bi1zgfsisou2,2025-09-08 21:15:39.816,81.72,27.58,72.18,19.66,7.0,26.8,34.5,71.9,high,optimal,optimal,low,optimal,high,high
cmnyxjwv31i8vzhes463cxcwx,cmmx6howt0000bi1zgfsisou2,2025-09-08 21:26:13.524,80.87,27.42,72.88,55.73,7.0,26.6,34.0,71.8,high,optimal,optimal,optimal,optimal,optimal,high
cmnyxjwv31i8wzhesfaynmvd3,cmmx6howt0000bi1zgfsisou2,2025-09-08 21:36:47.232,79.78,27.44,74.46,16.48,7.0,27.4,33.0,68.5,high,optimal,optimal,low,high,optimal,high
cmnyxjwv31i8xzhesxop02yzq,cmmx6howt0000bi1zgfsisou2,2025-09-08 21:47:20.940,77.74,27.44,74.31,58.38,7.0,29.1,35.6,66.9,high,optimal,optimal,optimal,high,high,optimal
cmnyxjwv31i8yzheszjgbmcwh,cmmx6howt0000bi1zgfsisou2,2025-09-08 21:57:54.648,78.56,27.24,75.07,30.93,7.0,27.8,35.9,69.4,high,optimal,high,optimal,high,high,high
cmnyxjwv31i8zzhes1u6q650c,cmmx6howt0000bi1zgfsisou2,2025-09-08 22:08:28.356,77.45,27.03,73.52,66.96,7.0,28.0,32.1,70.7,high,optimal,optimal,optimal,high,optimal,high
cmnyxjwv31i90zhes36lrx2r5,cmmx6howt0000bi1zgfsisou2,2025-09-08 22:19:02.064,75.66,27.08,74.96,60.45,7.0,28.8,33.7,68.1,high,optimal,optimal,optimal,high,optimal,high
cmnyxjwv31i91zhesi0t4shqe,cmmx6howt0000bi1zgfsisou2,2025-09-08 22:29:35.772,74.26,26.83,74.9,25.11,7.0,28.2,33.8,69.9,high,optimal,optimal,optimal,high,optimal,high
cmnyxjwv31i92zhes7eh5j23f,cmmx6howt0000bi1zgfsisou2,2025-09-08 22:40:09.480,73.3,26.84,76.09,30.23,7.0,27.5,35.6,72.9,high,optimal,high,optimal,high,high,high
cmnyxjwv31i93zhesfx2xjqq3,cmmx6howt0000bi1zgfsisou2,2025-09-08 22:50:43.188,73.41,26.7,76.53,24.62,7.0,29.6,32.4,73.5,high,optimal,high,low,high,optimal,high
cmnyxjwv41i94zhesvjoz20w7,cmmx6howt0000bi1zgfsisou2,2025-09-08 23:01:16.896,72.33,26.5,75.31,22.71,7.0,29.3,33.6,72.1,high,optimal,high,low,high,optimal,high
cmnyxjwv41i95zhes1b0piifj,cmmx6howt0000bi1zgfsisou2,2025-09-08 23:11:50.604,71.69,26.54,75.63,33.45,7.0,28.6,33.5,72.6,high,optimal,high,optimal,high,optimal,high
cmnyxjwv41i96zhes38ue1943,cmmx6howt0000bi1zgfsisou2,2025-09-08 23:22:24.312,70.48,26.3,76.75,30.0,7.0,28.6,33.4,69.0,high,optimal,high,optimal,high,optimal,high
cmnyxjwv41i97zhesmwooum8k,cmmx6howt0000bi1zgfsisou2,2025-09-08 23:32:58.020,69.63,26.28,77.04,47.06,7.0,29.1,35.0,70.2,optimal,optimal,high,optimal,high,high,high
cmnyxjwv41i98zhescvb706g2,cmmx6howt0000bi1zgfsisou2,2025-09-08 23:43:31.728,66.83,26.09,77.58,61.53,7.0,29.8,33.6,68.3,optimal,optimal,high,optimal,high,optimal,high
cmnyxjwv41i99zhesvi68dxoq,cmmx6howt0000bi1zgfsisou2,2025-09-08 23:54:05.436,68.04,25.93,78.01,70.21,7.0,29.1,35.0,70.7,optimal,optimal,high,optimal,high,high,high
cmnyxjwv41i9azhesqhszqp4e,cmmx6howt0000bi1zgfsisou2,2025-09-09 00:04:39.144,66.33,25.76,78.01,21.42,7.0,27.7,33.9,72.8,optimal,optimal,high,low,high,optimal,high
cmnyxjwv41i9bzhes39e8qxux,cmmx6howt0000bi1zgfsisou2,2025-09-09 00:15:12.852,66.29,25.74,78.17,29.4,7.0,29.8,34.6,69.2,optimal,optimal,high,optimal,high,high,high
cmnyxjwv41i9czhesc6me4ibh,cmmx6howt0000bi1zgfsisou2,2025-09-09 00:25:46.560,64.07,25.78,78.23,63.07,7.0,27.1,33.8,70.3,optimal,optimal,high,optimal,high,optimal,high
cmnyxjwv41i9dzhesonqv0ib5,cmmx6howt0000bi1zgfsisou2,2025-09-09 00:36:20.268,63.17,25.58,78.74,19.15,7.0,27.2,34.5,73.2,optimal,optimal,high,low,high,high,high
cmnyxjwv41i9ezhesnx96m2ru,cmmx6howt0000bi1zgfsisou2,2025-09-09 00:46:53.976,61.78,25.54,79.72,34.97,7.0,28.4,32.2,71.9,optimal,optimal,high,optimal,high,optimal,high
cmnyxjwv41i9fzhesdsobzho3,cmmx6howt0000bi1zgfsisou2,2025-09-09 00:57:27.684,62.49,25.46,79.82,21.26,7.0,27.6,35.2,67.7,optimal,optimal,high,low,high,high,high
cmnyxjwv41i9gzhes0aivp4t1,cmmx6howt0000bi1zgfsisou2,2025-09-09 01:08:01.392,61.98,25.21,80.64,38.79,7.0,28.0,35.2,72.9,optimal,optimal,high,optimal,high,high,high
cmnyxjwv41i9hzhes8k80wboo,cmmx6howt0000bi1zgfsisou2,2025-09-09 01:18:35.100,59.79,24.96,81.73,18.44,7.0,27.0,33.2,69.9,optimal,optimal,high,low,optimal,optimal,high
cmnyxjwv41i9izhes3ccfuop7,cmmx6howt0000bi1zgfsisou2,2025-09-09 01:29:08.808,58.62,24.92,81.7,46.64,7.0,29.0,33.9,69.4,optimal,optimal,high,optimal,high,optimal,high
cmnyxjwv41i9jzhesdjk8yod8,cmmx6howt0000bi1zgfsisou2,2025-09-09 01:39:42.516,59.12,24.93,81.61,52.42,7.0,27.5,33.5,68.5,optimal,optimal,high,optimal,high,optimal,high
cmnyxjwv41i9kzhesyoxtoruu,cmmx6howt0000bi1zgfsisou2,2025-09-09 01:50:16.224,57.33,24.8,81.08,27.82,7.0,28.2,32.0,71.9,optimal,optimal,high,optimal,high,optimal,high
cmnyxjwv41i9lzhesy63w1ik4,cmmx6howt0000bi1zgfsisou2,2025-09-09 02:00:49.932,56.1,24.66,81.87,53.65,7.0,28.4,34.7,69.0,optimal,optimal,high,optimal,high,high,high
cmnyxjwv41i9mzhescbww11az,cmmx6howt0000bi1zgfsisou2,2025-09-09 02:11:23.640,56.12,24.53,82.21,31.01,7.0,26.6,33.2,66.5,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjwv41i9nzhessbyd4ero,cmmx6howt0000bi1zgfsisou2,2025-09-09 02:21:57.348,53.48,24.6,83.21,44.48,7.0,27.8,34.0,70.2,optimal,optimal,high,optimal,high,optimal,high
cmnyxjwv41i9ozhes12ihu9fh,cmmx6howt0000bi1zgfsisou2,2025-09-09 02:32:31.056,51.81,24.54,82.68,59.39,7.0,25.4,34.6,66.0,optimal,optimal,high,optimal,optimal,high,optimal
cmnyxjwv41i9pzhessdtvszht,cmmx6howt0000bi1zgfsisou2,2025-09-09 02:43:04.764,53.72,24.22,83.21,42.39,7.0,26.7,34.8,67.5,optimal,optimal,high,optimal,optimal,high,high
cmnyxjwv41i9qzhesb08jlgyt,cmmx6howt0000bi1zgfsisou2,2025-09-09 02:53:38.472,51.69,24.3,83.74,17.15,7.0,27.5,32.6,64.8,optimal,optimal,high,low,high,optimal,optimal
